,var_score_q,mse_q,mae_q,mape_q,var_score_h,mse_h,mae_h,mape_h
0,0.9914473577879541,21359.935353404988,100.69179894786639,4.071100696213846,0.9897814923026108,217.05480244069844,10.75324515252785,3.6351559014154593
1,0.9541555823013257,115094.77768617688,235.946685799683,9.541820425548257,0.9460010696450987,1154.456611365011,25.404185933864046,8.735582662471595
2,0.8560516918883889,363293.7616907139,411.7407343063733,16.438076201837003,0.8376515069124127,3492.4226354088178,44.372040025731124,15.260561054292237
3,0.7355718014083319,670433.4110076056,572.4634265470693,22.479837144567643,0.6996912125105708,6494.501966384337,60.59531099543064,20.6017977831567
4,0.6460290305128736,901060.7572367658,671.1128004798868,25.792976312583747,0.5897810794825697,8915.146097737632,71.6179326971607,23.875082493800807
5,0.5914643539335527,1043500.6150414106,729.8234233251383,27.177628402139486,0.5187594974256566,10504.415443718062,78.43536768647529,25.490408185408008
6,0.5380401636958061,1182849.7624526462,782.070883544607,28.532435130711765,0.4496691427927695,12051.141731555657,84.78238497097509,26.983594295550724
